state,year,quarter,DebtValue,Median_H_Inc,mean_AGI,MinWage,HPI,Delinquency_pct,Mean_Mpct,Med_Mpct,mean_CPI,ForeclosureRate,DTI_ratio,time
MI,2019,1,38.5,75190,69959.25,9.3,203.9,3.49,0.5700000000000001,0.585,240.019,0.02,2.791606560943711,2019-01-01
MI,2019,2,38.6,76030,68942.5,9.35,206.4,3.26,0.588125,0.59875,240.835,0.014,2.857002747464894,2019-04-01
MI,2019,3,38.86,76870,67925.75,9.399999999999999,208.9,3.17,0.6062500000000001,0.6125,242.393,0.019,2.9121895721984994,2019-07-01
MI,2019,4,39.56,77710,66909,9.45,211.4,3.41,0.6243750000000001,0.62625,242.079,0.018,2.9358650365577343,2019-10-01
MI,2020,1,39.39,77592.5,67340,9.5,213.0675,3.42,0.6425000000000001,0.64,242.655,0.024,2.9252342656760018,2020-01-01
MI,2020,2,39.3,77475,67771,9.55,214.735,2.83,0.596875,0.59625,243.475,0.008,2.9088755452944874,2020-04-01
MI,2020,3,39.54,77357.5,68202,9.6,216.4025,2.75,0.55125,0.5525,245.745,0.005,2.8685911263302653,2020-07-01
MI,2020,4,40.2,77240,68633,9.65,218.07,2.71,0.505625,0.50875,244.235,0.003,2.7995177754518537,2020-10-01
MI,2021,1,40.55,76440,71974.75,9.65,224.3625,2.74,0.45999999999999996,0.46499999999999997,248.984,0.003,2.6190853708633584,2021-01-01
MI,2021,2,40.82,75640,75316.5,9.65,230.655,2.34,0.40249999999999997,0.39875,254.974,0.003,2.460301831350909,2021-04-01
MI,2021,3,41.2,74840,78658.25,9.65,236.9475,2.38,0.345,0.3325,256.881,0.002,2.3093634226148327,2021-07-01
MI,2021,4,42.57,74040,82000,9.65,243.24,2.21,0.2875,0.26625,260.368,0.003,2.1210402378865227,2021-10-01
MI,2022,1,43.56,73917.5,82250,9.705,251.34750000000003,1.95,0.23,0.2,268.417,0.011,2.0631152642758055,2022-01-01
MI,2022,2,44.13,73795,82500,9.76,259.45500000000004,1.8,0.279375,0.265,277.78,0.011,2.0269314490932437,2022-04-01
MI,2022,3,44.37,73672.5,82750,9.815,267.5625,1.89,0.32875,0.32999999999999996,278.03,0.011,2.0065407140041143,2022-07-01
MI,2022,4,45.67,73550,83000,9.87,275.67,1.75,0.378125,0.39499999999999996,274.577,0.011,1.9403209509815045,2022-10-01
MI,2023,1,46.13,74900,84000,9.927499999999998,280.7025,1.5,0.4275,0.45999999999999996,280.279,0.016,1.932943131729171,2023-01-01
MI,2023,2,45.25,76250,85000,9.985,285.735,1.6,0.436875,0.45249999999999996,283.627,0.013,1.9824504387390316,2023-04-01
MI,2023,3,46.68,77600,86000,10.0425,290.76750000000004,1.82,0.44625,0.44499999999999995,284.375,0.014,1.933002530838365,2023-07-01
MI,2023,4,46.28,78950,87000,10.1,295.8,1.94,0.45562499999999995,0.4375,283.76,0.016,1.960828142540657,2023-10-01
NY,2003,1,28.13336077382177,69287.5,58378.5,5.15,146.33999999999997,3.285669105096318,1.5251402002204895,1.4968247469003555,202.8,0.06,4.218716526140404,2003-01-01
NY,2003,2,28.603481098721783,69265,58710,5.15,149.26,3.0362460185405276,1.4518675072284128,1.4265795826338954,202.3,0.05,4.124609781403899,2003-04-01
NY,2003,3,29.52956350553255,69242.5,59041.5,5.15,152.18,2.8690266666666666,1.3785948142363362,1.3563344183674353,206.8,0.05,3.9715344097046095,2003-07-01
NY,2003,4,31.532082653616097,69220,59373,5.15,155.1,2.8046380685492567,1.3053221212442598,1.2860892541009754,206.5,0.05,3.6973447325151407,2003-10-01
NY,2004,1,32.29010749761872,69532.5,60691,5.15,159.7325,2.6077157606405397,1.2320494282521832,1.2158440898345153,208.7,0.05,3.54808536562935,2004-01-01
NY,2004,2,32.6605504587156,69845,62009,5.15,164.365,2.468980857261756,1.1721117871388431,1.1629568455422348,208.7,0.05,3.4487133165337904,2004-04-01
NY,2004,3,33.70740385931299,70157.5,63327,5.15,168.9975,2.5817967925294356,1.1121741460255032,1.1100696012499545,209.8,0.04,3.286698645504014,2004-07-01
NY,2004,4,34.79722774994853,70470,64645,5.15,173.63,2.5661989745612304,1.0522365049121634,1.057182356957674,211.7,0.05,3.1327424071875707,2004-10-01
NY,2005,1,35.317352220103515,70942.5,65596.75,5.362500000000001,179.5,2.3563260701889703,0.9922988637988233,1.0042951126653934,214.2,0.05,3.062217467949338,2005-01-01
NY,2005,2,36.510852554943185,71415,66548.5,5.575,185.37,2.1318464405516213,1.0265012012802484,1.0226028229309452,214.6,0.04,2.939200382136898,2005-04-01
NY,2005,3,38.098163697180695,71887.5,67500.25,5.7875,191.24,2.316779967747715,1.0607035387616737,1.0409105331964967,220.1,0.04,2.7953999673978394,2005-07-01
NY,2005,4,38.0836213322491,72360,68452,6,197.11,2.1694736654804267,1.0949058762430988,1.0592182434620483,218.6,0.05,2.775710563632609,2005-10-01
NY,2006,1,40.01900495486323,72240,69549.75,6.1875,200.33,2.1284601424694705,1.1291082137245239,1.0775259537276,221.3,0.05,2.5954691911697996,2006-01-01
NY,2006,2,40.78064647286034,72120,70647.5,6.375,203.55,2.122500830840811,1.437312195988972,1.356700907862105,222.9,0.05,2.503253394916281,2006-04-01
NY,2006,3,42.031630170316305,72000,71745.25,6.5625,206.77,2.301603634024763,1.7455161782534205,1.63587586199661,224.5,0.05,2.3876084597461036,2006-07-01
NY,2006,4,43.51093358608084,71880,72843,6.75,209.99,2.490227944608682,2.053720160517869,1.915050816131115,223.1,0.06,2.267889252967308,2006-10-01
NY,2007,1,44.4640075844789,71692.5,72922.75,6.85,210.11,2.772138745050259,2.361924142782317,2.19422577026562,226.427,0.07,2.2110679196461236,2007-01-01
NY,2007,2,45.7999326372516,71505,73002.5,6.95,210.23000000000002,2.865735402265039,2.9818025080023216,2.8382466242598356,226.247,0.06,2.138621057868238,2007-04-01
NY,2007,3,47.05526014673218,71317.5,73082.25,7.050000000000001,210.35,3.3060908310685164,3.6016808732223256,3.482267478254051,227.85,0.09,2.073843703451481,2007-07-01
NY,2007,4,49.00495822862189,71130,73162,7.15,210.47,3.8421771309771313,4.22155923844233,4.126288332248267,230.689,0.09,1.983933981610371,2007-10-01
NY,2008,1,49.81219695417605,71032.5,73165.25,7.15,209.1175,4.280415547024952,4.841437603662334,4.770309186242482,233.084,0.1,1.9490211077347122,2008-01-01
NY,2008,2,50.80294989316976,70935,73168.5,7.15,207.765,4.740383258716592,5.772840116470341,5.69673655741671,235.344,0.09,1.9083036930197936,2008-04-01
NY,2008,3,51.25576274685199,70837.5,73171.75,7.15,206.4125,5.305402067391596,6.704242629278349,6.623163928590937,238.519,0.1,1.8887613322035584,2008-07-01
NY,2008,4,50.79212674027844,70740,73175,7.15,205.06,6.029016743181204,7.635645142086356,7.549591299765165,232.354,0.06,1.903294210799266,2008-10-01
NY,2009,1,51.44038594073053,70725,71937.75,7.15,202.12,6.5400498392282955,8.567047654894363,8.476018670939393,232.155,0.09,1.9112253078847057,2009-01-01
NY,2009,2,51.21732533278157,70710,70700.5,7.15,199.18,7.192161459736063,9.148774879090286,9.063292249061167,231.891,0.12,1.9527266664772525,2009-04-01
NY,2009,3,50.6131165610361,70695,69463.25,7.15,196.24,8.352716482918197,9.73050210328621,9.650565827182943,236.596,0.12,2.0108076072321786,2009-07-01
NY,2009,4,50.41709755256808,70680,68226,7.15,193.3,9.388918911527416,10.312229327482134,10.237839405304719,236.589,0.12,2.054796373804007,2009-10-01
NY,2010,1,50.68417415342087,70290,69154,7.175000000000001,191.845,9.67681674393237,10.893956551678057,10.825112983426493,237.986,0.1,2.005413172257814,2010-01-01
NY,2010,2,50.588724200027706,69900,70082,7.2,190.39,10.101404709748083,10.580393473387153,10.51640602271043,238.083,0.11,1.9715916104286288,2010-04-01
NY,2010,3,50.08307947936859,69510,71010,7.225,188.935,9.484079071053358,10.26683039509625,10.20769906199437,236.474,0.1,1.9545048443374997,2010-07-01
NY,2010,4,49.69771915361363,69120,71938,7.25,187.48,9.254855266795687,9.953267316805345,9.89899210127831,238.103,0.09,1.9333430094893325,2010-10-01
NY,2011,1,49.01710282299609,68887.5,72320,7.25,186.3675,8.979204360742111,9.63970423851444,9.590285140562248,242.787,0.073,1.9432754675658208,2011-01-01
NY,2011,2,49.54336331799767,68655,72702,7.25,185.255,8.67301483021483,9.634962751187256,9.632713855421686,244.574,0.057,1.906076501397125,2011-04-01
NY,2011,3,49.68691942475745,68422.5,73084,7.25,184.14249999999998,8.667801966486637,9.630221263860072,9.675142570281125,245.31,0.055,1.8842327927113687,2011-07-01
NY,2011,4,49.56939452585016,68190,73466,7.25,183.03,8.572914232329852,9.625479776532886,9.717571285140561,245.03,0.05,1.8724950650742367,2011-10-01
NY,2012,1,49.43589743589744,66892.5,75030.5,7.25,181.905,8.985421386116407,9.620738289205702,9.76,247.166,0.058,1.8034211730383172,2012-01-01
NY,2012,2,49.49,65595,76595,7.25,180.78,8.85,9.522428716904276,9.63875,246.582,0.055,1.7304253236132119,2012-04-01
NY,2012,3,48.91,64297.5,78159.5,7.25,179.655,8.94,9.424119144602852,9.5175,249.488,0.057,1.6819560827879934,2012-07-01
NY,2012,4,49.37,63000,79724,7.25,178.53,8.38,9.325809572301425,9.39625,249.929,0.042,1.6006203781006798,2012-10-01
NY,2013,1,48.87,63557.5,79390.5,7.25,178.87,8.27,9.2275,9.275,250.835,0.044,1.6381585390722373,2013-01-01
NY,2013,2,47.17,64115,79057,7.25,179.20999999999998,8.65,8.895,8.90375,250.036,0.092,1.7193070355183573,2013-04-01
NY,2013,3,47.25,64672.5,78723.5,7.25,179.54999999999998,8.83,8.5625,8.5325,251.918,0.054,1.7386551140766848,2013-07-01
NY,2013,4,47.83,65230,78390,7.25,179.89,8.28,8.23,8.16125,252.23,0.042,1.7397479491150796,2013-10-01
NY,2014,1,47.66,66397.5,79778.75,7.4375,180.98499999999999,8.15,7.8975,7.79,254.982,0.057,1.7462662570211867,2014-01-01
NY,2014,2,47.67,67565,81167.5,7.625,182.07999999999998,7.36,7.48375,7.35625,255.209,0.038,1.7462019123075438,2014-04-01
NY,2014,3,47.76,68732.5,82556.25,7.8125,183.175,7.22,7.07,6.922499999999999,255.878,0.031,1.7432026004299135,2014-07-01
NY,2014,4,48.1,69900,83945,8,184.27,7.68,6.65625,6.48875,256.262,0.045,1.731160227794929,2014-10-01
NY,2015,1,47.93,71102.5,84521.5,8.1875,185.5625,7.26,6.2425,6.055,257.013,0.04,1.7551338659131464,2015-01-01
NY,2015,2,47.56,72305,85098,8.375,186.85500000000002,6.48,5.721875,5.52875,256.839,0.027,1.7865169096784292,2015-04-01
NY,2015,3,48.11,73507.5,85674.5,8.5625,188.1475,6.22,5.20125,5.0024999999999995,256.643,0.031,1.783383388868999,2015-07-01
NY,2015,4,47.18,74710,86251,8.75,189.44,5.74,4.680625,4.47625,258.407,0.038,1.8359322927829715,2015-10-01
NY,2016,1,47.55,75642.5,85878.75,8.8125,190.98,5.8,4.16,3.95,258.587,0.033,1.8523781014281546,2016-01-01
NY,2016,2,47.94,76575,85506.5,8.875,192.51999999999998,4.83,4.071875,3.915,260.809,0.029,1.868055804436535,2016-04-01
NY,2016,3,48.42,77507.5,85134.25,8.9375,194.06,4.89,3.98375,3.88,262.606,0.025,1.8802458095447487,2016-07-01
NY,2016,4,48.52,78440,84762,9,195.6,4.45,3.895625,3.845,261.675,0.024,1.9072850176118952,2016-10-01
NY,2017,1,48.65,78135,86267.5,9.175,197.85999999999999,4.71,3.8075,3.81,265.07,0.032,1.8617251229631202,2017-01-01
NY,2017,2,49.21,77830,87773,9.35,200.12,4.82,3.5412500000000002,3.55,266.256,0.029,1.8019084546556428,2017-04-01
NY,2017,3,49.52,77525,89278.5,9.524999999999999,202.38,4.7,3.2750000000000004,3.29,269.757,0.024,1.753534254226869,2017-07-01
NY,2017,4,50.37,77220,90784,9.7,204.64,4.57,3.00875,3.0300000000000002,269.149,0.023,1.68868455907777,2017-10-01
NY,2018,1,50.87,78600,91485.25,9.875,207.435,4.23,2.7425,2.77,274.591,0.026,1.6889225301533337,2018-01-01
NY,2018,2,50.94,79980,92186.5,10.05,210.23,4.06,2.660625,2.69125,274.668,0.029,1.7031587596243563,2018-04-01
NY,2018,3,51.02,81360,92887.75,10.225,213.02499999999998,3.77,2.5787500000000003,2.6125,278.663,0.022,1.716769711129895,2018-07-01
NY,2018,4,50.15,82740,93589,10.4,215.82,4,2.496875,2.53375,277.632,0.023,1.762867910389082,2018-10-01
NY,2019,1,50.74,83825,92210,10.575,217.8575,4.05,2.415,2.455,280.393,0.021,1.791616597937981,2019-01-01
NY,2019,2,51.67,84910,90831,10.75,219.89499999999998,3.65,2.348125,2.3875,280.937,0.022,1.8091987698292131,2019-04-01
NY,2019,3,52.07,85995,89452,10.925,221.9325,3.87,2.28125,2.3200000000000003,281.603,0.024,1.846271509701806,2019-07-01
NY,2019,4,51.94,87080,88073,11.1,223.97,3.8,2.214375,2.2525,283.526,0.026,1.9035911859810732,2019-10-01
NY,2020,1,52.29,85897.5,88257.5,11.275,225.8275,3.84,2.1475,2.185,285.544,0.023,1.8612737863533642,2020-01-01
NY,2020,2,51.8,84715,88442,11.45,227.685,3.57,1.8468749999999998,1.87625,282.62,0.008,1.8491493978253664,2020-04-01
NY,2020,3,51.37,83532.5,88626.5,11.625,229.54250000000002,3.22,1.54625,1.5675,283.391,0.005,1.8347728919454205,2020-07-01
NY,2020,4,51.54,82350,88811,11.8,231.4,3.09,1.245625,1.25875,284.622,0.005,1.7990880923844912,2020-10-01
NY,2021,1,51.95,82692.5,94358.25,11.975000000000001,236.835,2.54,0.945,0.95,289.24,0.002,1.6869441024923524,2021-01-01
NY,2021,2,52.72,83035,99905.5,12.15,242.26999999999998,2.14,0.929375,0.9412499999999999,291.667,0.002,1.5765087689201651,2021-04-01
NY,2021,3,53.59,83377.5,105452.75,12.325,247.70499999999998,2.28,0.9137500000000001,0.9325,294.784,0.003,1.4753912457577485,2021-07-01
NY,2021,4,53.83,83720,111000,12.5,253.14,2.09,0.8981250000000001,0.9237500000000001,299.723,0.002,1.4011410630396326,2021-10-01
NY,2022,1,54.64,83020,110250,12.675,261.22249999999997,2.17,0.8825000000000001,0.915,310.311,0.004,1.3781403239675567,2022-01-01
NY,2022,2,54.8,82320,109500,12.85,269.305,2.14,0.9068750000000001,0.9237500000000001,313.578,0.005,1.3718628137186284,2022-04-01
NY,2022,3,54.95,81620,108750,13.024999999999999,277.38750000000005,1.84,0.93125,0.9325,318.8,0.007,1.3658393733069771,2022-07-01
NY,2022,4,56.2,80920,108000,13.2,285.47,1.92,0.955625,0.9412499999999999,320.702,0.012,1.3332015289310661,2022-10-01
NY,2023,1,57.01,81617.5,109000,13.45,291.27250000000004,1.8,0.98,0.95,324.859,0.012,1.3134264228551567,2023-01-01
NY,2023,2,56.73,82315,110000,13.7,297.07500000000005,1.87,1.06125,1.03125,324.927,0.014,1.3190872233706714,2023-04-01
NY,2023,3,57.56,83012.5,111000,13.95,302.8775,2.02,1.1425,1.1124999999999998,327.145,0.013,1.2992709526760953,2023-07-01
NY,2023,4,57.69,83710,112000,14.2,308.68,2.28,1.22375,1.1937499999999999,328.362,0.012,1.2955637273109972,2023-10-01
OH,2003,1,27.99472563140278,70470,45370.25,4.25,158.13,2.690755543478261,1.5406279616803293,1.524548920586318,186.6,0.1,5.548261010914306,2003-01-01
OH,2003,2,29.116486185608746,70450,45571.5,4.25,158.78,2.6848341327771985,1.696299368477459,1.683147894896515,189.7,0.09,5.309439923346953,2003-04-01
OH,2003,3,29.39271255060729,70430,45772.75,4.25,159.43,2.8278081955922865,1.8519707752745886,1.8417468692067123,191.1,0.1,5.234931648870867,2003-07-01
OH,2003,4,30.754449838187703,70410,45974,4.25,160.08,2.929003682999013,2.0076421820717183,2.0003458435169095,189,0.13,4.979825106528693,2003-10-01
OH,2004,1,31.167389768943597,69795,46647,4.25,161.32500000000002,3.1405366461638065,2.163313588868848,2.1589448178271065,191.4,0.12,4.800651293758818,2004-01-01
OH,2004,2,31.184988782378134,69180,47320,4.25,162.57,3.0954882603008502,2.149003988991704,2.138338359484479,198,0.11,4.688028352389171,2004-04-01
OH,2004,3,31.320182094081943,68565,47993,4.25,163.815,3.293280232558139,2.1346943891145598,2.117731901141852,199.1,0.11,4.5614225354569635,2004-07-01
OH,2004,4,31.467889908256883,67950,48666,4.25,165.06,3.330508033689666,2.120384789237416,2.097125442799224,197.8,0.12,4.437069048871111,2004-10-01
OH,2005,1,31.618835893290218,67912.5,49079.5,4.25,166.51749999999998,3.272847714924896,2.106075189360272,2.0765189844565968,200.1,0.12,4.376266002455151,2005-01-01
OH,2005,2,32.540485829959515,67875,49493,4.25,167.975,3.0132550544323484,2.1189131461493966,2.1102227309727253,204.8,0.1,4.214460916743995,2005-04-01
OH,2005,3,32.769620253164554,67837.5,49906.5,4.25,169.4325,2.938380716934487,2.1317511029385208,2.1439264774888542,206.6,0.11,4.148024497404708,2005-07-01
OH,2005,4,32.43814121907061,67800,50320,4.25,170.89,3.3363944186046512,2.144589059727645,2.177630224004983,204.9,0.12,4.153680630014419,2005-10-01
OH,2006,1,32.82082202793689,67955,50856.25,4.25,171.185,3.1694467238211876,2.1574270165167695,2.2113339705211117,209,0.12,4.071248666343913,2006-01-01
OH,2006,2,33.410416247737786,68110,51392.5,4.25,171.48,3.1755880228708997,2.510704996298398,2.5910276937408114,213.9,0.12,3.966699024113439,2006-04-01
OH,2006,3,34.11586901763224,68265,51928.75,4.25,171.77499999999998,3.0274943886591847,2.863982976080027,2.9707214169605116,216.4,0.12,3.853308563111238,2006-07-01
OH,2006,4,34.39233484619264,68420,52465,4.25,172.07,3.3993395894428153,3.217260955861656,3.3504151401802114,211.6,0.15,3.791855092334982,2006-10-01
OH,2007,1,34.78612599858428,69155,51833.75,4.9,171.555,3.5482066860465116,3.5705389356432846,3.730108863399911,213.152,0.16,3.8353490110656785,2007-01-01
OH,2007,2,35.52220767448887,69890,51202.5,5.55,171.04,4.26797845194216,3.607671895919656,3.739330726927456,217.255,0.14,3.8425889121656764,2007-04-01
OH,2007,3,35.00352148103431,70625,50571.25,6.199999999999999,170.52499999999998,4.688605058924979,3.6448048561960276,3.748552590455001,218.692,0.16,3.9897256625462827,2007-07-01
OH,2007,4,35.91002044989775,71360,49940,6.85,170.01,4.900514521640091,3.6819378164723986,3.757774453982546,219.025,0.15,3.9791531158574798,2007-10-01
OH,2008,1,37.04124883696888,69970,50583.5,6.887499999999999,168.99,4.667330170248396,3.71907077674877,3.766996317510091,220.935,0.19,3.734370275662257,2008-01-01
OH,2008,2,37.507801123361766,68580,51227,6.925,167.97,4.468705768164171,3.8513151398917453,3.904162740196961,228.408,0.16,3.569249875931496,2008-04-01
OH,2008,3,37.61696818465377,67190,51870.5,6.9625,166.95,4.577843283582089,3.983559503034721,4.041329162883832,228.337,0.15,3.4435026136575653,2008-07-01
OH,2008,4,37.56900322883033,65800,52514,7,165.93,4.568470474078181,4.115803866177696,4.178495585570702,218.186,0.15,3.3351941561540523,2008-10-01
OH,2009,1,36.89817232375979,65495,51955.75,7.075,164.62,4.614317860175488,4.248048229320672,4.315662008257572,220.262,0.17,3.4164075525748094,2009-01-01
OH,2009,2,37.02310024040975,65190,51397.5,7.15,163.31,4.852548842461886,4.433785296009471,4.471728909410876,223.81,0.17,3.4258331140940466,2009-04-01
OH,2009,3,36.69581511555278,64885,50839.25,7.225,162,5.1360981560283685,4.6195223626982695,4.627795810564181,226.039,0.14,3.4779924499195887,2009-07-01
OH,2009,4,36.612819176654504,64580,50281,7.3,160.69,5.162390549387987,4.805259429387068,4.783862711717486,224.8,0.14,3.5080111373851235,2009-10-01
OH,2010,1,36.444397993311036,64362.5,50853.75,7.3,159.3075,5.636588471465443,4.990996496075867,4.93992961287079,226.529,0.15,3.4727949428972056,2010-01-01
OH,2010,2,36.23718887262079,64145,51426.5,7.3,157.925,5.519705050505051,4.975183799729991,4.943547539434929,228.074,0.16,3.4420830277830077,2010-04-01
OH,2010,3,35.908185724766795,63927.5,51999.25,7.3,156.5425,5.359816403969644,4.959371103384115,4.947165465999068,228.5,0.15,3.423711632353492,2010-07-01
OH,2010,4,35.50913838120105,63710,52572,7.3,155.16,5.379855882352942,4.943558407038239,4.950783392563206,228.017,0.14,3.412816764459721,2010-10-01
OH,2011,1,35.490032355703995,62815,52978,7.325,153.73,5.683857894891627,4.9277457106923634,4.954401319127346,230.878,0.132,3.3408841016838196,2011-01-01
OH,2011,2,35.67632346811171,61920,53384,7.35,152.3,4.914481962903461,4.913546249843917,4.949550989345509,234.463,0.099,3.2511704796173153,2011-04-01
OH,2011,3,35.61324697033013,61025,53790,7.375,150.87,5.182713191938749,4.899346788995471,4.944700659563673,236.196,0.111,3.185625157108321,2011-07-01
OH,2011,4,35.43181340617777,60130,54196,7.4,149.44,5.784482860870597,4.885147328147024,4.939850329781837,234.312,0.115,3.1313426232714083,2011-10-01
OH,2012,1,35.198860639307945,59755,55171.75,7.4750000000000005,148.8275,5.46511823767421,4.870947867298578,4.9350000000000005,235.857,0.123,3.0770098407826643,2012-01-01
OH,2012,2,34.91,59380,56147.5,7.550000000000001,148.215,5.49,4.640085900473934,4.705,237.405,0.096,3.029423015954634,2012-04-01
OH,2012,3,34.99,59005,57123.25,7.625,147.60250000000002,5.54,4.409223933649289,4.4750000000000005,239.557,0.103,2.9521061108862905,2012-07-01
OH,2012,4,34.56,58630,58099,7.7,146.99,5.53,4.178361966824645,4.245000000000001,238.492,0.092,2.919964039669198,2012-10-01
OH,2013,1,34.08,60535,58001,7.7375,147.07500000000002,5.47,3.9475000000000002,4.015000000000001,240.137,0.081,3.062467435198017,2013-01-01
OH,2013,2,33.3,62440,57903,7.775,147.16000000000003,5.57,3.7593750000000004,3.8350000000000004,240.99,0.087,3.238303844490053,2013-04-01
OH,2013,3,32.24,64345,57805,7.8125,147.245,5.24,3.57125,3.6550000000000002,242.128,0.062,3.452664397693709,2013-07-01
OH,2013,4,33.48,66250,57707,7.85,147.33,4.8,3.3831249999999997,3.475,241.383,0.077,3.429035142077167,2013-10-01
OH,2014,1,33.54,65662.5,58457.75,7.875,148.54500000000002,4.75,3.195,3.295,242.584,0.067,3.348977732484485,2014-01-01
OH,2014,2,33.56,65075,59208.5,7.9,149.76,4.82,2.9825,3.025,245.247,0.058,3.274976333357735,2014-04-01
OH,2014,3,33.86,64487.5,59959.25,7.925,150.975,4.64,2.7699999999999996,2.755,245.303,0.051,3.176379578982665,2014-07-01
OH,2014,4,34.28,63900,60710,7.95,152.19,4.3,2.5574999999999997,2.485,242.912,0.059,3.070434321824186,2014-10-01
OH,2015,1,34.56,65087.5,61070.25,7.9875,153.4975,4.6,2.3449999999999998,2.215,242.424,0.056,3.0838564861626416,2015-01-01
OH,2015,2,34.38,66275,61430.5,8.025,154.805,4.34,2.306875,2.205,245.675,0.041,3.1380496730796184,2015-04-01
OH,2015,3,34.8,67462.5,61790.75,8.0625,156.11249999999998,4.29,2.26875,2.195,244.519,0.047,3.1373265192717303,2015-07-01
OH,2015,4,34.97,68650,62151,8.1,157.42,4.33,2.230625,2.1849999999999996,242.356,0.056,3.1586156911460392,2015-10-01
OH,2016,1,34.71,68717.5,62315,8.1,158.9525,4.4,2.1925,2.175,243.132,0.05,3.1770213846237527,2016-01-01
OH,2016,2,34.63,68785,62479,8.1,160.485,4.28,2.044375,2.0149999999999997,245.98,0.04,3.1791218956124263,2016-04-01
OH,2016,3,34.88,68852.5,62643,8.1,162.0175,4.34,1.89625,1.855,245.386,0.039,3.15116170165963,2016-07-01
OH,2016,4,35.34,68920,62807,8.1,163.55,4.6,1.748125,1.695,246.591,0.04,3.1050648428276273,2016-10-01
OH,2017,1,35.02,70725,63408.25,8.1125,165.5575,4.48,1.6,1.5350000000000001,248.345,0.04,3.185011810426845,2017-01-01
OH,2017,2,35.33,72530,64009.5,8.125,167.565,4.23,1.510625,1.46,247.713,0.042,3.2072263049281533,2017-04-01
OH,2017,3,35.96,74335,64610.75,8.1375,169.57250000000002,4.27,1.4212500000000001,1.385,248.919,0.035,3.1994025038889404,2017-07-01
OH,2017,4,36.49,76140,65212,8.15,171.58,4.37,1.331875,1.31,248.617,0.039,3.1997164145216725,2017-10-01
OH,2018,1,37.02,76055,66123.5,8.1875,174.07,4.42,1.2425,1.2349999999999999,249.567,0.042,3.106959005221133,2018-01-01
OH,2018,2,37.45,75970,67035,8.225000000000001,176.56,3.98,1.2475,1.2399999999999998,252.386,0.029,3.026137731888459,2018-04-01
OH,2018,3,37.92,75885,67946.5,8.262500000000001,179.05,4.3,1.2525,1.2449999999999999,253.085,0.028,2.9452388406478027,2018-07-01
OH,2018,4,37.83,75800,68858,8.3,181.54,4.15,1.2574999999999998,1.25,251.148,0.033,2.90990264978269,2018-10-01
OH,2019,1,38.41,76442.5,68006.25,8.3625,183.7475,4.12,1.2625,1.255,253.218,0.037,2.9264543042037143,2019-01-01
OH,2019,2,39.13,77085,67154.5,8.425,185.95499999999998,3.92,1.12375,1.10375,257.709,0.029,2.933492005117363,2019-04-01
OH,2019,3,39.52,77727.5,66302.75,8.4875,188.1625,4.02,0.985,0.9524999999999999,258.877,0.027,2.9663761572654765,2019-07-01
OH,2019,4,40.1,78370,65451,8.55,190.37,3.95,0.84625,0.80125,257.194,0.033,2.9859957674834012,2019-10-01
OH,2020,1,40.02,76882.5,65841.75,8.5875,192.43,3.97,0.7075,0.65,259.694,0.035,2.9177565131933565,2020-01-01
OH,2020,2,39.38,75395,66232.5,8.625,194.49,3.15,0.633125,0.59875,257.983,0.011,2.8906511656144898,2020-04-01
OH,2020,3,39.93,73907.5,66623.25,8.6625,196.55,2.79,0.55875,0.5475,259.965,0.005,2.778199234633223,2020-07-01
OH,2020,4,40.25,72420,67014,8.7,198.61,2.69,0.484375,0.49624999999999997,259.991,0.004,2.68489369144521,2020-10-01
OH,2021,1,40.27,72307.5,70010.5,8.725,204.17000000000002,2.68,0.41,0.44499999999999995,262.167,0.003,2.5647116074239857,2021-01-01
OH,2021,2,40.65,72195,73007,8.75,209.73000000000002,2.41,0.436875,0.46124999999999994,270.499,0.005,2.4326636625907128,2021-04-01
OH,2021,3,41.33,72082.5,76003.5,8.775,215.29,2.45,0.46375,0.4775,272.044,0.003,2.294726035760088,2021-07-01
OH,2021,4,41.67,71970,79000,8.8,220.85,2.35,0.49062500000000003,0.49375,277.163,0.006,2.1862554793084907,2021-10-01
OH,2022,1,42.28,71972.5,79500,8.925,228.4825,2.26,0.5175000000000001,0.51,281.402,0.011,2.141235727078536,2022-01-01
OH,2022,2,42.05,71975,80000,9.05,236.115,2.29,0.5525,0.54,294.207,0.019,2.139565992865636,2022-04-01
OH,2022,3,42.83,71977.5,80500,9.175,243.7475,2.15,0.5875,0.5700000000000001,294.13,0.013,2.0876265112832333,2022-07-01
OH,2022,4,43.85,71980,81000,9.3,251.38,1.99,0.6225,0.6,294.883,0.021,2.0265495446035167,2022-10-01
OH,2023,1,43.79,72905,82000,9.5,256.4975,1.59,0.6575,0.63,300.882,0.016,2.030338812180083,2023-01-01
OH,2023,2,44.11,73830,83000,9.7,261.615,1.64,0.679375,0.665,303.446,0.017,2.0165905062098313,2023-04-01
OH,2023,3,44.61,74755,84000,9.9,266.7325,1.96,0.7012499999999999,0.7,305.742,0.019,1.9949349387816098,2023-07-01
OH,2023,4,44.58,75680,85000,10.1,271.85,1.97,0.723125,0.735,306.386,0.018,1.9972026495658828,2023-10-01
TX,2003,1,24.419922457500746,65615,48131.75,5.15,149.20499999999998,3.949972154372252,1.5450479918134215,1.5434997655296678,170.4,0.1,5.582480314925166,2003-01-01
